,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
59,,None_f59,518488__cyclez__dark-techno-kick-drum-loop.wav,241664,245760,0.007281746249645948,-830.0765,181.99356,-4.8358727,106.135925,12.989918,41.580574,17.321114,5.922016,21.22776,5.9753265,-1.6705589,8.0638275,13.230572
60,,None_f60,518488__cyclez__dark-techno-kick-drum-loop.wav,245760,249856,0.002451061736792326,-910.02905,153.44467,3.487465,101.62251,24.38366,47.561077,30.105568,11.364994,17.42942,-1.1241455,-7.970642,-1.8366737,-1.6258774
61,,None_f61,518488__cyclez__dark-techno-kick-drum-loop.wav,249856,253952,0.0019684038124978542,-1055.464,198.22351,97.08026,82.95343,42.84838,25.81868,22.1297,6.2581406,15.851162,8.482349,-2.0150452,7.7281,5.5402107
62,,None_f62,518488__cyclez__dark-techno-kick-drum-loop.wav,253952,258048,0.009705271571874619,-947.8359,231.74371,75.65854,87.18393,37.292915,40.34243,18.570541,15.226284,19.813427,5.1841316,2.6125145,2.3953896,4.453644
63,,None_f63,518488__cyclez__dark-techno-kick-drum-loop.wav,258048,262144,0.011273751966655254,-861.6522,195.11026,2.2438583,109.580505,19.418056,45.31097,29.620361,8.911293,25.53836,-2.2345657,-3.8218346,5.402996,12.942703
64,,None_f64,518488__cyclez__dark-techno-kick-drum-loop.wav,262144,266240,0.006499887444078922,-878.4882,167.8063,-0.13111877,108.40936,20.148705,50.97964,29.766068,13.85228,23.81752,4.615505,2.137764,6.42371,8.978916
65,,None_f65,518488__cyclez__dark-techno-kick-drum-loop.wav,266240,270336,0.002767950063571334,-1024.4274,153.90808,74.73508,96.67968,54.70167,46.259663,24.585106,13.056328,14.795731,6.2683907,-0.7646179,4.565998,4.787998
66,,None_f66,518488__cyclez__dark-techno-kick-drum-loop.wav,270336,274432,0.002117952797561884,-1012.93567,210.87408,78.55153,74.1891,22.685463,18.815437,22.491714,3.0111084,21.260647,9.319714,-1.52314,8.122425,4.1038857
67,,None_f67,518488__cyclez__dark-techno-kick-drum-loop.wav,274432,278528,0.008588886819779873,-797.6225,171.80173,31.478432,104.82367,18.446941,44.694084,26.847958,8.946089,19.00687,-0.13212585,-6.9775925,8.1249485,3.1011314
68,,None_f68,518488__cyclez__dark-techno-kick-drum-loop.wav,278528,282624,0.010966598987579346,-884.592,185.38461,9.213646,112.09227,25.689735,52.446877,35.62075,11.510822,23.760193,-1.7003937,-1.2791443,4.32259,8.1890335
69,,None_f69,518488__cyclez__dark-techno-kick-drum-loop.wav,282624,286720,0.007322173565626144,-962.2234,169.70175,16.38395,97.40898,43.613625,48.377945,37.7631,12.905003,25.081924,9.079224,5.827263,8.785748,13.2845
70,,None_f70,518488__cyclez__dark-techno-kick-drum-loop.wav,286720,290816,0.003486166475340724,-1015.48,169.13757,91.852684,98.39625,37.960686,34.667786,24.48198,11.219767,11.624302,6.9616737,5.4180374,10.54771,12.254116
71,,None_f71,518488__cyclez__dark-techno-kick-drum-loop.wav,290816,294912,0.002153059933334589,-913.04614,209.44012,25.833218,93.24719,8.644894,17.42566,17.124947,-4.4340134,22.197357,-0.5552292,3.7472534,6.1563797,2.109352
