,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
58,,None_f58,213524__garzul__120-bpm-distorded-drum-loop.wav,237568,241664,0.0003085364878643304,-916.5579,36.48268,-34.686115,47.643852,34.720108,37.30785,29.638,30.043722,-8.862465,49.542175,14.220383,-23.70681,24.310287
59,,None_f59,213524__garzul__120-bpm-distorded-drum-loop.wav,241664,245760,0.011632170528173447,-546.9305,138.891,4.266361,28.5167,3.1692505,17.869402,12.076969,14.934109,4.5197277,0.80423737,3.2407265,-3.3255215,-11.414436
60,,None_f60,213524__garzul__120-bpm-distorded-drum-loop.wav,245760,249856,0.010548881255090237,-559.6789,133.89508,-9.284672,24.83085,-1.7931271,6.515747,9.516682,26.738155,26.853449,15.757104,4.4561214,3.5518894,-0.2475586
61,,None_f61,213524__garzul__120-bpm-distorded-drum-loop.wav,249856,253952,0.00601563323289156,-566.26886,105.732185,-34.34295,3.3379536,-25.713438,-13.984356,-6.3950367,22.579313,24.88196,6.4615383,-9.127558,-4.225006,-2.266945
62,,None_f62,213524__garzul__120-bpm-distorded-drum-loop.wav,253952,258048,0.005628874059766531,-581.18286,117.13768,-37.999855,1.072937,-26.681486,-11.561687,-8.599293,20.612976,17.724262,4.1324883,-11.073446,-5.928417,-8.983957
63,,None_f63,213524__garzul__120-bpm-distorded-drum-loop.wav,258048,262144,0.0051260110922157764,-609.32965,130.48996,-39.87862,-2.7671623,-27.034239,-11.101852,-13.299839,15.23868,24.579838,13.915165,-4.4413033,-3.7605572,-4.525057
64,,None_f64,213524__garzul__120-bpm-distorded-drum-loop.wav,262144,266240,0.009346102364361286,-584.1104,136.7217,-26.434286,13.652664,-11.473373,-4.2571564,-9.59774,12.8079605,19.425962,2.215599,-14.788195,-15.460175,-11.259533
65,,None_f65,213524__garzul__120-bpm-distorded-drum-loop.wav,266240,270336,0.01534449402242899,-645.0349,179.24228,25.322575,49.00277,15.762447,18.815445,7.2556534,9.882685,5.6481857,6.541641,5.3609047,3.391924,2.9620304
66,,None_f66,213524__garzul__120-bpm-distorded-drum-loop.wav,270336,274432,0.0036614129785448313,-661.22797,155.27988,-42.620266,5.8008003,-27.954773,-11.214638,-7.456867,25.493841,22.200031,5.0498676,-10.53355,-13.196957,-10.93309
67,,None_f67,213524__garzul__120-bpm-distorded-drum-loop.wav,274432,278528,0.005364751908928156,-517.43176,17.50213,-26.888836,30.661993,-11.466429,4.337496,-2.6448383,13.697816,10.632168,0.75273323,10.655323,-2.20467,-6.488144
