,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
58,509486,509486_f6,files/509486_11130100-hq.ogg,49152,57344,3.894343171850778e-05,-1105.7466,134.6463,24.153683,18.343369,36.857918,37.75605,13.5525055,-4.0251694,4.3234825,4.3043175,4.5706177,1.4902916,-2.5955467
59,323619,323619_f0,files/323619_656142-hq.ogg,0,8192,0.006261643022298813,-686.2949,115.84795,9.620312,50.91102,28.518303,30.97445,13.378042,13.509098,5.2320175,1.6863232,4.8485184,9.241272,13.354517
60,323619,323619_f1,files/323619_656142-hq.ogg,8192,16384,0.0034513201098889112,-897.69824,163.59901,43.177204,60.657146,19.01123,19.604721,13.19022,12.534903,8.911663,9.308638,12.850349,8.923378,3.0247765
61,323619,323619_f2,files/323619_656142-hq.ogg,16384,24576,2.1404803263180838e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05
62,323619,323619_f3,files/323619_656142-hq.ogg,24576,32768,2.0475095396932375e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05
63,366400,366400_f0,files/366400_1676145-hq.ogg,0,8192,0.0031841613817960024,-783.14233,-166.34044,9.655182,59.434513,-5.069475,5.4877605,-16.27302,4.1264133,-18.578465,12.996898,-6.055893,-0.12381172,-17.364202
64,366400,366400_f1,files/366400_1676145-hq.ogg,8192,16384,0.00040572305442765355,-818.5417,-16.77872,-31.132671,25.651148,-16.02577,33.42341,6.7316017,11.307653,0.8590851,39.96846,-26.895761,9.324089,-0.40539932
65,366400,366400_f2,files/366400_1676145-hq.ogg,16384,24576,0.0006265764241106808,-783.6505,-44.233467,14.816998,6.6594734,-13.533445,15.037329,-1.9790287,19.479979,4.2747726,20.651253,-16.983097,1.2875767,-16.280554
66,366400,366400_f3,files/366400_1676145-hq.ogg,24576,32768,0.000236527033848688,-873.9866,-22.717356,26.366896,10.699089,-11.854572,-4.9195633,-15.284508,-9.828503,0.0634613,-13.168007,-10.294075,-1.4482536,-2.674776
67,196758,196758_f0,files/196758_1676145-hq.ogg,0,8192,0.0003098193265032023,-1217.5231,66.2112,63.824352,59.951847,54.74601,48.410255,41.187523,33.350216,25.18608,16.985302,9.027229,1.5684013,-5.168167
68,196758,196758_f1,files/196758_1676145-hq.ogg,8192,16384,1.402059024258051e-05,-1231.3856,46.755817,44.822445,41.721817,37.62194,32.733376,27.289215,21.528957,15.6841545,9.970135,4.5807037,-0.3145485,-4.5732803
69,278173,278173_f0,files/278173_4366671-hq.ogg,0,8192,0.001645019743591547,-1069.6703,43.209263,8.140282,56.42444,-28.062061,29.416801,12.178764,28.094559,9.59013,12.853619,-8.728897,-7.802105,16.41412
